1782,2.18390,1.90685,253.374
1783,2.18455,1.90733,253.334
1784,2.18520,1.90780,253.293
1785,2.18585,1.90828,253.252
1786,2.18650,1.90875,253.211
1787,2.18715,1.90923,253.171
1788,2.18780,1.90970,253.130
1789,2.18845,1.91018,253.089
1790,2.18910,1.91065,253.048
1791,2.18975,1.91113,253.008
1792,2.19040,1.91160,252.967
1793,2.19105,1.91208,252.926
1794,2.19170,1.91255,252.885
1795,2.19235,1.91303,252.845
1796,2.19300,1.91350,252.804
1797,2.19365,1.91398,252.763
1798,2.19430,1.91445,252.722
1799,2.19495,1.91493,252.682
1800,2.19560,1.91540,252.641
1801,2.19625,1.91588,252.600
1802,2.19690,1.91635,252.559
1803,2.19755,1.91683,252.519
1804,2.19820,1.91730,252.478
1805,2.19885,1.91778,252.437
1806,2.19950,1.91825,252.396
1807,2.20015,1.91873,252.356
1808,2.20080,1.91920,252.315
1809,2.20145,1.91968,252.274
1810,2.20210,1.92015,252.233
1811,2.20275,1.92063,252.193
1812,2.20340,1.92110,252.152
1813,2.20405,1.92158,252.111
1814,2.20470,1.92205,252.070
1815,2.20535,1.92253,252.030
1816,2.20600,1.92300,251.989
1817,2.20665,1.92348,251.948
1818,2.20730,1.92395,251.907
1819,2.20795,1.92443,251.867
1820,2.20860,1.92490,251.826
1821,2.20925,1.92538,251.785
1822,2.20990,1.92585,251.744
1823,2.21055,1.92633,251.704
1824,2.21120,1.92680,251.663
1825,2.21185,1.92728,251.622
1826,2.21250,1.92775,251.581
1827,2.21315,1.92823,251.541
1828,2.21380,1.92870,251.500
1829,2.21445,1.92918,251.459
1830,2.21510,1.92965,251.418
1831,2.21575,1.93013,251.378
1832,2.21640,1.93060,251.337
1833,2.21705,1.93108,251.296
1834,2.21770,1.93155,251.255
1835,2.21835,1.93203,251.215
1836,2.21900,1.93250,251.174
1837,2.21965,1.93298,251.133
1838,2.22030,1.93345,251.092
1839,2.22095,1.93393,251.052
1840,2.22160,1.93440,251.011
1841,2.22225,1.93488,250.970
1842,2.22290,1.93535,250.929
1843,2.22355,1.93583,250.889
1844,2.22420,1.93630,250.848
1845,2.22485,1.93678,250.807
1846,2.22550,1.93725,250.766
1847,2.22615,1.93773,250.726
1848,2.22680,1.93820,250.685
1849,2.22745,1.93868,250.644
1850,2.22810,1.93915,250.603
1851,2.22875,1.93963,250.563
1852,2.22940,1.94010,250.522
1853,2.23005,1.94058,250.481
1854,2.23070,1.94105,250.440
1855,2.23135,1.94153,250.400
1856,2.23200,1.94200,250.359
1857,2.23265,1.94248,250.318
1858,2.23330,1.94295,250.277
1859,2.23395,1.94343,250.237
1860,2.23460,1.94390,250.196
1861,2.23525,1.94438,250.155
1862,2.23590,1.94485,250.114
1863,2.23655,1.94533,250.074
1864,2.23720,1.94580,250.033
1865,2.23785,1.94628,249.992
1866,2.23850,1.94675,249.951
1867,2.23915,1.94723,249.911
1868,2.23980,1.94770,249.870
1869,2.24045,1.94818,249.829
1870,2.24110,1.94865,249.788
1871,2.24175,1.94913,249.748
1872,2.24240,1.94960,249.707
1873,2.24305,1.95008,249.666
1874,2.24370,1.95055,249.625
1875,2.24435,1.95103,249.585
1876,2.24500,1.95150,249.544
1877,2.24565,1.95198,249.503
1878,2.24630,1.95245,249.462
1879,2.24695,1.95293,249.422
1880,2.24760,1.95340,249.381
1881,2.24825,1.95388,249.340
1882,2.24890,1.95435,249.299
1883,2.24955,1.95483,249.259
1884,2.25020,1.95530,249.218
1885,2.25085,1.95578,249.177
1886,2.25150,1.95625,249.136
1887,2.25215,1.95673,249.096
1888,2.25280,1.95720,249.055
1889,2.25345,1.95768,249.014
1890,2.25410,1.95815,248.973
1891,2.25475,1.95863,248.933
1892,2.25540,1.95910,248.892
1893,2.25605,1.95958,248.851
1894,2.25670,1.96005,248.810
1895,2.25735,1.96053,248.770
1896,2.25800,1.96100,248.729
1897,2.25865,1.96148,248.688
1898,2.25930,1.96195,248.647
1899,2.25995,1.96243,248.607
1900,2.26060,1.96290,248.566
1901,2.26125,1.96338,248.525
1902,2.26190,1.96385,248.484
1903,2.26255,1.96433,248.444
1904,2.26320,1.96480,248.403
1905,2.26385,1.96528,248.362
1906,2.26450,1.96575,248.321
1907,2.26515,1.96623,248.281
1908,2.26580,1.96670,248.240
1909,2.26645,1.96718,248.199
1910,2.26710,1.96765,248.158
1911,2.26775,1.96813,248.118
1912,2.26840,1.96860,248.077
1913,2.26905,1.96908,248.036
1914,2.26970,1.96955,247.995
1915,2.27035,1.97003,247.955
1916,2.27100,1.97050,247.914
1917,2.27165,1.97098,247.873
1918,2.27230,1.97145,247.832
1919,2.27295,1.97193,247.792
1920,2.27360,1.97240,247.751
1921,2.27425,1.97288,247.710
1922,2.27490,1.97335,247.669
1923,2.27555,1.97383,247.629
1924,2.27620,1.97430,247.588
1925,2.27685,1.97478,247.547
1926,2.27750,1.97525,247.506
1927,2.27815,1.97573,247.466
1928,2.27880,1.97620,247.425
1929,2.27945,1.97668,247.384
1930,2.28010,1.97715,247.343
1931,2.28075,1.97763,247.303
1932,2.28140,1.97810,247.262
1933,2.28205,1.97858,247.221
1934,2.28270,1.97905,247.180
1935,2.28335,1.97953,247.140
1936,2.28400,1.98000,247.099
1937,2.28465,1.98048,247.058
1938,2.28530,1.98095,247.017
1939,2.28595,1.98143,246.977
1940,2.28660,1.98190,246.936
1941,2.28725,1.98238,246.895
1942,2.28790,1.98285,246.854
1943,2.28855,1.98333,246.814
1944,2.28920,1.98380,246.773
1945,2.28985,1.98428,246.732
1946,2.29050,1.98475,246.691
1947,2.29115,1.98523,246.651
1948,2.29180,1.98570,246.610
1949,2.29245,1.98618,246.569
1950,2.29310,1.98665,246.528
1951,2.29375,1.98713,246.488
1952,2.29440,1.98760,246.447
1953,2.29505,1.98808,246.406
1954,2.29570,1.98855,246.365
1955,2.29635,1.98903,246.325
1956,2.29700,1.98950,246.284
1957,2.29765,1.98998,246.243
1958,2.29830,1.99045,246.202
1959,2.29895,1.99093,246.162
1960,2.29960,1.99140,246.121
1961,2.30025,1.99188,246.080
1962,2.30090,1.99235,246.039
1963,2.30155,1.99283,245.999
1964,2.30220,1.99330,245.958
1965,2.30285,1.99378,245.917
1966,2.30350,1.99425,245.876
1967,2.30415,1.99473,245.836
1968,2.30480,1.99520,245.795
1969,2.30545,1.99568,245.754
1970,2.30610,1.99615,245.713
1971,2.30675,1.99663,245.673
1972,2.30740,1.99710,245.632
1973,2.30805,1.99758,245.591
1974,2.30870,1.99805,245.550
1975,2.30935,1.99853,245.510
1976,2.31000,1.99900,245.469
1977,2.31065,1.99948,245.428
1978,2.31130,1.99995,245.387
1979,2.31195,2.00043,245.347
1980,2.31260,2.00090,245.306
1981,2.31325,2.00138,245.265
1982,2.31390,2.00185,245.224
1983,2.31455,2.00233,245.184
1984,2.31520,2.00280,245.143
1985,2.31585,2.00328,245.102
1986,2.31650,2.00375,245.061
1987,2.31715,2.00422,245.021
1988,2.31780,2.00470,244.980
1989,2.31845,2.00517,244.939
1990,2.31910,2.00565,244.898
1991,2.31975,2.00612,244.858
1992,2.32040,2.00660,244.817
1993,2.32105,2.00707,244.776
1994,2.32170,2.00755,244.735
1995,2.32235,2.00802,244.695
1996,2.32300,2.00850,244.654
1997,2.32365,2.00897,244.613
1998,2.32430,2.00945,244.572
1999,2.32495,2.00992,244.532
2000,2.32560,2.01040,244.491
2001,2.32625,2.01087,244.450
2002,2.32690,2.01135,244.409
2003,2.32755,2.01182,244.369
2004,2.32820,2.01230,244.328
2005,2.32885,2.01277,244.287
2006,2.32950,2.01325,244.246
2007,2.33015,2.01372,244.206
2008,2.33080,2.01420,244.165
2009,2.33145,2.01467,244.124
2010,2.33210,2.01515,244.083
2011,2.33275,2.01562,244.043
2012,2.33340,2.01610,244.002
2013,2.33405,2.01657,243.961
2014,2.33470,2.01705,243.920
2015,2.33535,2.01752,243.880
2016,2.33600,2.01800,243.839
2017,2.33665,2.01847,243.798
2018,2.33730,2.01895,243.757
2019,2.33795,2.01942,243.717
2020,2.33860,2.01990,243.676
2021,2.33925,2.02037,243.635
2022,2.33990,2.02085,243.594
2023,2.34055,2.02132,243.554
2024,2.34120,2.02180,243.513
2025,2.34185,2.02227,243.472
2026,2.34250,2.02275,243.431
2027,2.34315,2.02322,243.391
2028,2.34380,2.02370,243.350
2029,2.34445,2.02417,243.309
2030,2.34510,2.02465,243.268
2031,2.34575,2.02512,243.228
2032,2.34640,2.02560,243.187
2033,2.34705,2.02607,243.146
2034,2.34770,2.02655,243.105
2035,2.34835,2.02702,243.065
2036,2.34900,2.02750,243.024
2037,2.34965,2.02797,242.983
2038,2.35030,2.02845,242.942
2039,2.35095,2.02892,242.902
2040,2.35160,2.02940,242.861
2041,2.35225,2.02987,242.820
2042,2.35290,2.03035,242.779
2043,2.35355,2.03082,242.739
2044,2.35420,2.03130,242.698
2045,2.35485,2.03177,242.657
2046,2.35550,2.03225,242.616
2047,2.35615,2.03272,242.576
2048,2.35680,2.03320,242.535
2049,2.35745,2.03367,242.494
2050,2.35810,2.03415,242.453
2051,2.35875,2.03462,242.413
2052,2.35940,2.03510,242.372
2053,2.36005,2.03557,242.331
2054,2.36070,2.03605,242.290
